s,k,time
602801,0,79.181755
602901,0,72.363594
603001,0,78.181763
603101,0,77.454475
603201,0,75.727242
603301,0,81.818085
603401,0,76.272728
603501,0,84.363533
603601,0,83.545380
603701,0,77.090828
603801,0,76.272697
603901,0,78.909019
604001,0,78.727211
604101,0,74.545387
604201,0,77.090851
604301,0,76.727242
604401,0,75.363647
604501,0,76.727196
604601,0,74.636322
604701,0,74.181763
604801,0,75.272675
604901,0,71.999947
605001,0,74.999969
605101,0,77.090828
605201,0,78.363571
605301,0,82.181763
605401,0,75.909050
605501,0,77.818123
605601,0,79.909035
605701,0,69.090881
605801,0,99.908966
605901,0,81.454453
606001,0,77.727242
606101,0,75.272675
606201,0,77.545418
606301,0,87.636269
606401,0,79.909058
606501,0,73.454491
606601,0,82.090866
606701,0,75.999939
606801,0,73.818161
606901,0,80.727180
607001,0,77.363602
607101,0,83.636269
607201,0,71.545441
607301,0,78.181732
607401,0,84.454460
607501,0,77.818108
607601,0,82.909027
607701,0,71.999947
607801,0,74.909065
607901,0,78.181740
608001,0,70.363617
608101,0,70.909058
608201,0,76.818146
608301,0,69.454514
608401,0,80.727226
608501,0,75.636292
608601,0,76.454567
608701,0,75.636307
608801,0,75.727242
608901,0,80.363579
609001,0,78.454475
609101,0,83.272621
609201,0,83.090866
609301,0,79.999931
609401,0,75.363579
609501,1,75.273056
609601,0,75.090866
609701,0,75.999931
609801,0,75.454506
609901,0,79.272636
610001,0,86.454437
610101,0,73.818123
610201,0,76.363571
610301,0,78.908997
610401,0,76.727242
610501,0,71.272690
610601,0,82.454460
610701,0,77.454468
610801,0,68.909073
610901,0,77.454483
611001,0,86.545372
611101,0,104.727074
611201,0,85.090828
611301,0,83.636261
611401,0,78.090858
611501,0,77.454475
611601,0,84.090828
611701,0,77.454491
611801,0,81.090889
611901,0,77.454491
612001,0,78.272675
612101,0,74.909027
612201,0,83.454483
612301,0,84.363525
612401,0,83.181732
612501,0,78.181755
612601,0,76.181770
612701,0,75.636307
612801,0,82.999924
612901,0,68.727242
613001,0,76.636337
613101,0,71.272675
613201,0,78.363594
613301,0,78.181747
613401,0,77.181755
613501,0,72.727226
613601,0,77.545403
613701,0,78.909027
613801,0,84.454468
613901,0,66.909111
614001,0,86.090820
614101,0,77.454475
614201,0,82.636284
614301,0,71.636322
614401,0,92.909019
614501,0,76.727211
614601,0,89.999908
614701,0,76.363571
614801,0,76.727226
614901,0,72.727234
615001,0,76.999939
615101,0,81.090828
615201,0,83.090828
615301,0,69.454521
615401,0,69.272690
615501,0,73.090858
615601,0,76.545403
615701,0,73.818130
615801,0,84.545380
615901,0,66.909065
616001,0,70.727287
616101,0,77.454475
616201,0,77.181778
616301,0,76.727203
616401,0,76.181778
616501,0,72.363594
616601,0,83.636292
616701,0,76.363556
616801,0,77.454536
616901,0,73.454536
617001,0,78.090897
617101,0,78.545380
617201,0,83.090843
617301,0,71.272690
617401,0,87.272652
617501,0,72.727219
617601,0,101.818024
617701,0,73.818123
617801,0,76.545410
617901,0,78.909027
618001,0,84.727196
618101,0,71.636322
618201,0,82.999947
618301,0,69.090881
618401,0,83.999916
618501,0,81.818108
618601,0,78.181770
618701,0,73.818115
618801,0,75.363609
618901,0,77.454498
619001,0,83.181755
619101,0,77.818108
619201,0,75.272697
619301,0,69.818138
619401,0,69.363640
619501,0,75.999939
619601,0,83.181747
619701,0,71.999947
619801,0,84.636284
619901,0,77.454475
620001,0,83.636299
620101,0,75.636292
620201,0,86.181740
620301,0,75.636307
620401,0,76.090889
620501,0,70.909050
620601,0,75.909058
620701,0,75.636307
620801,0,83.272675
620901,0,77.818123
621001,0,90.454437
621101,0,70.545403
621201,0,72.636345
621301,0,69.818146
621401,0,86.272652
621501,0,67.999969
621601,0,76.090874
621701,0,79.999924
621801,0,83.454475
621901,0,87.636246
622001,0,81.727226
622101,0,69.454521
622201,0,76.181801
622301,0,77.818123
622401,0,75.272697
622501,0,71.272697
622601,0,82.545403
622701,0,73.818153
622801,0,83.181786
622901,0,102.545280
623001,0,80.999962
623101,0,82.909012
623201,0,83.909019
623301,0,81.454460
623401,0,75.090881
623501,0,77.090843
623601,0,85.818123
623701,0,77.090843
623801,0,68.454575
623901,0,75.272675
624001,1,64.549385
624101,0,70.909058
624201,0,78.454498
624301,0,72.727264
624401,0,90.636253
624501,0,80.363556
624601,0,76.454521
624701,0,62.181812
624801,0,84.727203
624901,0,78.545380
625001,0,69.272713
625101,0,76.727203
625201,0,83.818108
625301,0,75.999947
625401,0,78.727219
625501,0,81.090828
625601,0,70.999977
625701,0,77.818108
625801,0,84.181763
625901,0,79.636284
626001,0,78.272690
626101,0,78.545403
626201,0,84.636345
626301,0,79.999924
626401,0,86.181732
626501,0,78.181763
626601,0,81.454468
626701,0,71.636330
626801,0,77.999947
626901,0,89.454422
627001,0,118.363457
627101,0,168.727112
627201,0,71.454559
627301,0,71.999969
627401,0,87.818085
627501,0,75.636299
627601,0,76.272682
627701,0,77.818108
627801,0,71.545441
627901,0,64.363617
628001,0,78.272697
628101,0,70.181786
628201,0,83.818138
628301,0,70.545410
628401,0,83.090843
628501,0,80.727180
628601,0,57.000057
628701,0,67.999977
628801,0,84.272682
628901,0,84.363525
629001,0,75.909065
629101,0,79.999916
629201,0,79.363579
629301,0,61.454552
629401,0,78.272690
629501,0,70.545418
629601,0,80.727242
629701,0,77.454475
629801,0,106.999847
629901,0,73.090866
630001,0,76.454498
630101,0,77.818108
630201,0,84.272644
630301,0,79.636299
630401,0,80.272697
630501,0,85.454453
630601,0,80.636314
630701,0,78.181770
630801,0,83.272690
630901,0,77.090866
631001,0,78.363594
631101,0,78.545380
631201,0,77.181770
631301,0,73.818138
631401,0,77.999962
631501,0,71.272675
631601,0,76.454514
631701,0,69.818146
631801,0,72.181793
631901,0,77.818108
632001,0,80.999947
632101,0,74.545395
632201,0,77.818184
632301,0,76.363579
632401,0,83.363564
632501,0,66.909065
632601,0,77.090874
632701,0,68.363602
632801,0,85.545380
632901,0,70.181786
633001,0,80.545403
633101,0,78.909004
633201,0,80.363586
633301,0,78.909012
633401,0,77.272675
633501,0,67.272728
633601,0,74.727226
633701,0,80.363533
633801,0,75.454506
633901,0,71.272682
634001,0,83.545387
634101,0,70.909103
634201,0,84.454514
634301,0,72.363594
634401,0,79.181755
634501,0,79.272659
634601,0,77.272675
634701,0,70.181770
634801,0,76.999954
634901,0,80.363556
635001,0,76.636330
635101,0,70.909050
635201,0,75.909050
635301,0,84.363525
635401,0,86.090828
635501,0,70.181778
635601,0,97.090775
635701,0,74.181770
635801,0,77.363609
635901,0,77.454475
636001,0,67.000008
636101,0,72.363586
636201,0,85.090836
636301,0,75.272659
636401,0,92.999908
636501,0,77.090851
636601,0,84.363556
636701,0,76.727219
636801,0,86.090843
636901,0,70.181786
637001,0,84.727203
637101,0,79.272659
637201,0,75.636330
637301,0,73.818123
637401,0,75.090889
637501,0,77.454491
637601,0,84.272652
637701,0,75.999931
637801,0,75.727242
637901,0,77.090843
638001,0,86.454460
638101,0,75.636299
638201,0,86.363541
638301,0,73.454498
638401,0,76.181778
638501,0,79.999916
638601,0,76.181793
638701,0,81.454460
638801,0,76.545418
638901,0,79.999931
639001,0,80.363602
639101,0,69.090889
639201,0,88.090866
639301,0,78.181755
639401,0,56.909145
639501,0,63.272717
639601,0,77.727203
639701,0,71.272682
639801,0,77.272682
639901,0,71.636322
640001,0,89.181763
640101,0,73.818123
640201,0,76.909088
640301,0,86.181732
640401,0,86.363579
640501,0,76.363579
640601,0,82.545403
640701,0,77.454491
640801,0,100.545319
640901,0,77.818130
641001,0,88.727196
641101,0,69.090889
641201,0,75.999954
641301,0,68.727242
641401,0,85.818123
641501,0,62.909092
641601,0,75.090874
641701,0,85.090813
641801,0,77.999954
641901,0,77.090851
642001,0,79.818161
642101,0,79.999924
642201,0,76.454514
642301,0,73.454498
642401,0,86.636284
642501,0,69.454506
642601,0,75.909042
642701,0,71.636322
642801,0,70.545456
642901,0,84.727180
643001,0,85.181755
643101,0,79.999931
643201,0,84.181755
643301,0,73.818130
643401,0,75.636322
643501,0,73.090866
643601,0,84.909019
643701,0,77.454514
643801,0,78.181770
643901,0,73.454498
644001,0,85.545372
644101,0,76.727211
644201,0,87.090820
644301,0,74.909027
644401,0,85.090858
644501,0,75.999939
644601,0,78.545433
644701,0,74.181816
644801,0,75.090874
644901,0,76.727211
645001,0,70.090897
645101,0,78.181740
645201,0,81.636322
645301,0,77.454483
645401,0,74.545418
645501,0,72.363586
645601,0,83.999931
645701,0,77.454498
645801,0,68.454536
645901,0,68.727242
646001,0,76.727226
646101,0,77.818108
646201,0,78.090866
646301,0,79.636322
646401,0,75.272690
646501,0,77.090836
646601,0,75.636330
646701,0,78.181755
646801,0,75.636299
646901,0,70.181786
647001,0,82.727226
647101,0,72.727226
647201,0,80.090889
647301,0,77.454491
647401,0,76.363594
647501,0,72.727226
647601,0,75.454498
647701,0,80.363564
647801,0,85.181763
647901,0,76.727211
648001,0,103.908958
648101,0,71.636345
648201,0,82.999947
648301,0,79.999947
648401,0,92.999901
648501,0,67.272697
648601,0,74.363609
648701,0,82.181732
648801,0,84.636322
648901,0,70.181778
649001,0,87.636284
649101,0,77.090881
649201,0,81.181755
649301,0,67.999969
649401,0,78.454483
649501,0,79.999947
649601,0,80.090889
649701,0,69.090874
649801,0,83.818123
649901,0,80.727196
650001,0,71.818161
650101,0,77.090851
650201,0,89.909004
650301,0,76.363571
650401,0,79.727226
650501,0,69.818153
650601,0,77.545410
650701,0,74.181763
650801,0,78.818138
650901,0,77.090851
651001,0,77.363594
651101,0,76.727211
651201,0,79.545403
651301,0,82.545380
651401,0,70.181808
651501,0,76.363579
651601,0,76.545441
651701,0,67.999969
651801,0,76.272682
651901,0,66.181816
652001,0,79.454498
652101,0,72.363617
652201,0,77.636314
652301,0,67.999977
652401,0,108.636223
652501,0,90.545341
652601,0,84.363571
652701,0,75.272675
652801,0,94.999901
652901,0,70.181793
653001,0,75.727226
653101,0,73.818146
653201,0,78.090874
653301,0,67.999985
653401,0,56.818226
653501,0,78.545387
653601,0,84.363556
653701,0,70.909050
653801,0,76.999954
653901,0,79.272675
654001,0,78.181763
654101,0,77.818123
654201,0,84.636307
654301,0,90.908966
654401,0,84.636299
654501,0,77.818108
654601,0,69.090904
654701,0,75.999939
654801,0,86.636299
654901,0,79.636292
655001,1,84.909561
655101,0,70.909065
655201,0,78.909050
655301,0,79.636292
655401,0,82.999939
655501,0,85.454460
655601,0,80.909042
655701,0,71.636337
655801,0,81.454483
655901,0,71.636360
656001,0,75.636299
656101,0,80.727203
656201,0,75.636307
656301,0,77.454491
656401,0,72.181801
656501,0,78.181770
656601,0,75.545441
656701,0,79.636292
656801,0,107.454391
656901,0,69.090881
657001,0,75.090866
657101,0,79.272659
657201,0,83.909004
657301,0,76.727226
657401,0,75.636314
657501,0,70.909050
657601,0,77.454498
657701,0,72.727226
657801,0,74.545448
657901,0,73.090851
658001,0,75.181793
658101,0,75.999931
658201,0,69.818161
658301,0,77.454521
658401,0,76.636330
658501,0,71.999954
658601,0,77.363586
658701,0,67.999985
658801,0,77.545403
658901,0,77.818115
659001,0,80.636314
659101,0,66.909073
659201,0,85.090836
659301,0,81.090843
659401,0,76.272675
659501,0,71.272697
659601,0,83.363579
659701,0,67.636322
659801,0,75.909050
659901,0,70.181786
660001,0,83.272667
660101,0,66.545448
660201,0,71.636345
660301,0,69.818146
660401,0,75.999969
660501,0,76.363579
660601,0,76.909050
660701,0,67.999969
660801,0,81.272659
660901,0,74.909050
661001,0,67.272751
661101,0,74.181770
661201,0,83.909035
661301,0,72.363579
661401,0,72.363617
661501,0,65.090897
661601,0,76.545410
661701,0,81.454468
661801,0,85.636299
661901,0,70.181831
662001,0,84.272644
662101,0,67.999977
662201,0,85.181770
662301,0,72.363594
662401,0,84.454475
662501,0,71.272697
662601,0,80.636299
662701,0,79.636299
662801,0,77.181778
662901,0,65.454529
663001,0,110.636177
663101,0,78.545387
663201,0,67.545464
663301,0,74.545403
663401,0,83.272667
663501,1,82.913506
663601,0,83.363571
663701,0,75.999939
663801,0,83.181770
663901,0,67.636345
664001,0,80.272667
664101,0,70.909050
664201,0,75.272697
664301,0,81.454544
664401,0,77.909027
664501,0,73.454491
664601,0,83.454521
664701,0,77.818130
664801,0,76.545403
664901,0,78.545380
665001,0,79.818115
665101,0,80.727203
665201,0,77.545418
665301,0,73.454498
665401,0,97.272591
665501,0,78.545387
665601,0,78.181778
665701,0,70.545418
665801,0,84.181755
665901,0,77.454521
666001,0,77.363602
666101,0,67.636337
666201,0,77.909050
666301,0,69.818161
666401,0,80.818130
666501,0,85.090836
666601,0,81.090843
666701,0,67.272697
666801,0,76.727211
666901,0,67.636345
667001,0,77.181786
667101,0,78.545403
667201,0,58.181850
667301,0,66.545433
667401,0,74.636345
667501,0,68.727242
667601,0,78.090897
667701,0,72.727234
667801,0,75.090874
667901,0,72.727234
668001,0,74.999947
668101,0,61.454552
668201,0,74.727249
668301,0,80.363586
668401,0,75.909050
668501,0,75.272667
668601,0,75.909050
668701,0,81.090843
668801,0,76.999947
668901,0,77.818115
669001,0,75.727211
669101,0,79.272652
669201,0,94.363525
669301,0,72.363594
669401,0,70.999992
669501,0,64.727257
669601,0,84.727188
669701,0,79.636299
669801,0,85.454468
669901,0,79.272652
670001,0,76.454498
670101,0,80.727188
670201,0,77.636322
670301,0,73.454506
670401,0,75.272675
670501,0,75.636307
670601,0,76.363594
670701,0,71.272682
670801,0,73.090874
670901,0,78.545387
671001,0,106.454391
671101,0,73.090881
671201,0,78.636314
671301,0,69.090874
671401,0,81.090836
671501,0,102.908936
671601,0,77.090866
671701,0,72.727226
671801,0,77.181786
671901,0,81.090851
672001,0,82.363556
672101,0,74.181786
672201,0,80.545418
672301,0,75.636299
672401,0,76.636322
672501,0,78.545387
672601,0,81.363617
672701,0,71.999954
672801,0,85.545387
672901,0,76.363571
673001,0,75.454506
673101,0,77.090843
673201,0,85.272675
673301,0,84.363541
673401,0,79.545410
673501,0,82.181732
673601,0,70.818169
673701,0,78.545387
673801,1,2522.990967
673901,0,68.727242
674001,0,119.272537
674101,0,70.909065
674201,0,77.272675
674301,0,71.272697
674401,0,75.909081
674501,0,77.818115
674601,0,85.454506
674701,0,78.909019
674801,0,84.090851
674901,0,71.272697
675001,0,86.818115
675101,0,72.363594
675201,0,76.454498
675301,0,71.272697
675401,0,76.999962
675501,0,81.090843
675601,0,86.727203
675701,0,79.999931
675801,0,75.181778
675901,0,72.363594
676001,0,83.727203
676101,0,97.818039
676201,0,83.272675
676301,0,75.272667
676401,0,76.363617
676501,0,75.636307
676601,0,79.545403
676701,0,81.090843
676801,0,74.727249
676901,0,71.272690
677001,0,91.090813
677101,0,79.636284
677201,0,83.636307
677301,0,71.272690
677401,0,78.272697
677501,0,67.636330
677601,0,84.363571
677701,0,76.363571
677801,0,88.090843
677901,0,65.090897
678001,0,76.181816
678101,0,78.545395
678201,0,77.636337
678301,0,70.181793
678401,0,77.363602
678501,0,84.727196
678601,0,77.363586
678701,0,74.545418
678801,0,92.818085
678901,0,75.999954
679001,0,78.090889
679101,0,77.090874
679201,0,82.909035
679301,0,70.909073
679401,0,77.181786
679501,0,80.363579
679601,0,78.999962
679701,0,79.636314
679801,0,84.272682
679901,0,68.727249
680001,1,86.727783
680101,0,67.999969
680201,0,66.454559
680301,0,79.636299
680401,0,77.727219
680501,0,79.272652
680601,0,93.999886
680701,0,72.727226
680801,0,76.636307
680901,0,70.545441
681001,0,86.545387
681101,0,70.181786
681201,0,76.363594
681301,1,74.183533
681401,0,85.999924
681501,0,80.363556
681601,0,78.090874
681701,0,77.454475
681801,0,79.545425
681901,0,63.636353
682001,0,66.454552
682101,0,62.181808
682201,0,77.272690
682301,0,88.363556
682401,0,113.636177
682501,0,68.727249
682601,0,96.363548
682701,0,77.454483
682801,0,81.818115
682901,0,77.454498
683001,0,77.999947
683101,0,71.272690
683201,0,75.818161
683301,0,68.363609
683401,0,78.999962
683501,0,81.454475
683601,0,76.636360
683701,0,79.636284
683801,0,75.909058
683901,0,81.090843
684001,0,83.454498
684101,0,70.545425
684201,0,108.818016
684301,0,78.545387
684401,0,96.999886
684501,0,77.818146
684601,0,82.636299
684701,0,71.272682
684801,0,82.909027
684901,0,69.454514
685001,0,82.999947
685101,0,72.363594
685201,0,84.363586
685301,0,73.818146
685401,0,77.090874
685501,0,73.090866
685601,0,76.454514
685701,0,80.727226
685801,0,84.727226
685901,0,114.181618
686001,0,118.636177
686101,0,79.272697
686201,1,86.455170
686301,0,74.181770
686401,0,84.818123
686501,0,75.272659
686601,0,75.636345
686701,0,79.636284
686801,0,78.363586
686901,0,79.999931
687001,0,79.636322
687101,0,71.636330
687201,0,79.727226
687301,0,77.090851
687401,0,75.272705
687501,0,69.818146
687601,0,68.909088
687701,0,78.909019
687801,0,105.727142
687901,0,79.999931
688001,0,94.818092
688101,0,82.909012
688201,0,75.545441
688301,0,80.727219
688401,0,68.000008
688501,0,77.454491
688601,0,76.727242
688701,0,74.909027
688801,0,78.727226
688901,0,78.545387
689001,0,75.545425
689101,0,98.908928
689201,0,76.090881
689301,0,75.272675
689401,0,83.454483
689501,0,70.909058
689601,0,95.181694
689701,0,85.818108
689801,0,74.181770
689901,0,71.636330
690001,0,74.818146
690101,0,76.363579
690201,0,84.818115
690301,0,67.999985
690401,0,76.727234
690501,0,71.636360
690601,0,77.727226
690701,1,70.546013
690801,0,75.545433
690901,0,63.636356
691001,0,75.181770
691101,0,76.727219
691201,0,82.727242
691301,0,73.818130
691401,0,87.818092
691501,0,77.818123
691601,0,77.909050
691701,0,69.454514
691801,0,84.363564
691901,0,76.363579
692001,0,82.909035
692101,0,78.545380
692201,0,83.545403
692301,0,77.818108
692401,1,87.273254
692501,0,74.545403
692601,0,78.818138
692701,0,78.181755
692801,0,82.999939
692901,0,75.636307
693001,0,75.454521
693101,0,78.909027
693201,0,91.272636
693301,0,77.090851
693401,0,86.181770
693501,0,78.181747
693601,0,80.545418
693701,0,80.363564
693801,0,79.272659
693901,0,76.727203
694001,0,79.999954
694101,0,75.999977
694201,0,77.454498
694301,0,70.181786
694401,0,92.818123
694501,0,69.818161
694601,0,67.545479
694701,0,68.363617
694801,0,83.727203
694901,0,83.999924
695001,0,67.363640
695101,0,80.363564
695201,0,84.181770
695301,0,75.999947
695401,0,81.818123
695501,0,77.454483
695601,0,83.909035
695701,0,74.909065
695801,0,84.181755
695901,0,78.909027
696001,0,75.454529
696101,0,75.636314
696201,0,76.636368
696301,0,72.363594
696401,0,78.636322
696501,0,79.272652
696601,0,75.999954
696701,0,72.727226
696801,0,83.363571
696901,0,71.636330
697001,0,77.545418
697101,0,73.090874
697201,0,75.818161
697301,0,79.636299
697401,0,83.090858
697501,0,67.636345
697601,0,85.909012
697701,0,77.454498
697801,0,76.818161
697901,0,76.727211
698001,0,75.636330
698101,0,66.909065
698201,0,83.818123
698301,0,74.181770
698401,0,84.636299
698501,0,76.363586
698601,0,73.272713
698701,0,92.727150
698801,0,78.727234
698901,0,77.454483
699001,0,74.090919
699101,0,75.999969
699201,0,75.636322
699301,0,66.545433
